Influence,Participant,Email,Name,Joined Date,Approximate Locations,Assessment Amount,Civility Pledge,"Civility Pledge: Yes, I agree",Friend Referral,Friend Referral: Yes,Friend Referral: No,How did you hear about this survey?,How did you hear about this survey?: From a friend,How did you hear about this survey?:  From the news media,How did you hear about this survey?: I received an email from the City inviting me to participate,How did you hear about this survey?: From the City’s website,How did you hear about this survey?: From a social media post by a friend/business/organization I follow,How did you hear about this survey?: From a City Council meeting or from a Councillor,How did you hear about this survey?:  From one of the City’s social media channels,How long have you been living in Prince George?,How long have you been living in Prince George?: More than 10 years,How long have you been living in Prince George?: 6-10 years,How long have you been living in Prince George?: 3-5 years,How long have you been living in Prince George?: Less than 1 year,How long have you been living in Prince George?: 1-2 years,New Learnings,New Learnings: Yes,New Learnings: No,Other Processes,Other Processes: Yes,Other Processes: No,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Pools,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Arenas,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Playgrounds,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Sidewalks,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Roads,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Stormwater drainage,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Energy – heat and electricity,Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Nature parks and trails,"Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Outdoor recreation facilities such as basketball courts, tennis courts, and ball diamonds",Please indicate the category(ies) of infrastructure that you feel should be the City’s highest priority(ies) for investment: Performing Arts,Process Evaluation,Property Type,Provide your input to the City of Prince George,Provide your input to the City of Prince George: Submit,Satisfaction  Roads and Sidewalks Services,Satisfaction Bylaw Enforcement,Satisfaction Community Planning and Infrastructure,Satisfaction Community Support services,Satisfaction Corporate Services,Satisfaction Fire Protection,"Satisfaction Parks, Trails, and Beautification",Satisfaction Police Services,Satisfaction Public Transit,Satisfaction Recreation and Community Services,Satisfaction Services that attract and retain business and facilitate development,Satisfaction Snow and Ice Control,Support for Final Decision,Support for Final Decision: Yes,Support for Final Decision: No,Support for Group Results,Support for Group Results: Yes,Support for Group Results: No,What do you feel are key topics the City should consider as it establishes its 2023 budget?,Corporate Services,Community Planning and Infrastructure,Services that attract and retain business and facilitate development,Community Support services ,"Parks, Trails, and Beautification",Recreation and Community Services, Public Transit Services,Roads and Sidewalks,Snow and Ice Control,Bylaw Enforcement Services,Fire Protection Services,Police Services,Services that attract and retain business and facilitate development Weight,Community Planning and Infrastructure Weight,Community Support services  Weight,Snow and Ice Control Weight,Roads and Sidewalks Weight,"Parks, Trails, and Beautification Weight",Recreation and Community Services Weight,Police Services Weight,Fire Protection Services Weight,Bylaw Enforcement Services Weight, Public Transit Services Weight,Corporate Services Weight
1,777a900e-ccce-43bb-88c3-6bbdf81bbcb6,,Guest,"Oct 28, 2022  7:19pm",Burnaby (CA),"380,000",,,"Yes, Gives more information and breaks it down so it's easier to understand",Selected,,From one of the City’s social media channels,,,,,,,Selected,More than 10 years,Selected,,,,,Yes,Selected,,Yes,Selected,,"Pools, Arenas, Sidewalks, Roads, Stormwater drainage",Selected,Selected,,Selected,Selected,Selected,,,,,10,,Submit,Selected,10,3,,7,10,10,10,7,8,7,5,8,Yes,Selected,,Yes,Selected,,,Corporate Services: 5% Decrease (376.4111022),Community Planning and Infrastructure: Keep the Same (139.66),Services that attract and retain business and facilitate development: Keep the Same (6.46),Community Support services : Keep the Same (117.09),"Parks, Trails, and Beautification: 15% Decrease (81.90775371)",Recreation and Community Services: 5% Increase (180.5907037), Public Transit Services: 10% Decrease (76.48426386),Roads and Sidewalks: 5% Decrease (106.6078566),Snow and Ice Control: 10% Increase (218.9254869),Bylaw Enforcement Services: 5% Decrease (45.59263576),Fire Protection Services: Keep the Same (381.15),Police Services: 5% Increase (643.2886007),47,,68,77,,27,100,75,,15,1,29
1,09101a9c-b1b7-4e00-b504-00f40e32ad73,,Guest,"Oct 28, 2022  7:31pm",Prince George (CA),350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keep the same (96.36),Recreation and Community Services: 10% Increase (189.190261), Public Transit Services: 15% Increase (97.72989271),,Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: 10% Increase (52.79147298),Fire Protection Services: Keep the Same (381.15), 10% Decrease (551.3902292),,,,,,,,,,,,
1,f6608aa5-00a0-4d3f-be66-5f7c0c385ab3,,Guest,"Oct 28, 2022  7:32pm",Chestermere (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,47e29be9-f29d-4334-bc1c-b3e98603c568,,Guest,"Oct 28, 2022  7:37pm",Prince George (CA),600000,,,Yes,Selected,,From one of the City’s social media channels,,,,,,,Selected,More than 10 years,Selected,,,,,No,,Selected,Yes,Selected,,"Pools, Arenas, Playgrounds, Sidewalks, Roads, Stormwater drainage, Energy – heat and electricity",Selected,Selected,Selected,Selected,Selected,Selected,Selected,,,,7,,Submit,Selected,7,2,7,7,4,8,7,4,7,6,6,7,Yes,Selected,,No,,Selected,,Corporate Services: 5% Decrease (376.4111022),Community Planning and Infrastructure: Keep the Same (139.66),Services that attract and retain business and facilitate development: 5% Increase (7),Community Support services : 10% Increase (128.7968413),"Parks, Trails, and Beautification: 5% Increase (101.1801663)",Recreation and Community Services: Keep the Same (171.99), Public Transit Services: 10% Increase (93.48076694),Roads and Sidewalks: 5% Increase (117.8297362),Snow and Ice Control: 5% Increase (208.9743284),Bylaw Enforcement Services: 5% Decrease (45.59263576),Fire Protection Services: 5% Increase (400.2051272), 5% Decrease (582.0230197),58,57,89,88,87,78,84,61,79,57,99,35
1,78f4e422-c5d6-4e3e-9690-db072ad331bf,,Guest,"Oct 28, 2022  7:43pm",Prince George (CA),,,,"Yes, Important feedback opportunity",Selected,,From one of the City’s social media channels,,,,,,,Selected,6-10 years,,Selected,,,,Yes,Selected,,Yes,Selected,,"Sidewalks, Stormwater drainage, Energy – heat and electricity, Nature parks and trails, Performing Arts",,,,Selected,,Selected,Selected,Selected,,Selected,7,,Submit,Selected,6,4,6,4,4,7,6,3,3,6,,7,Yes,Selected,,No,,Selected,Homeless support (including housing); affordable housing; climate crisis response; expansion of non-vehicle spaces downtown and an emphasis on walkable and bikeable infrastructure connecting the city.,Corporate Services: 10% Decrease (356.5999916),Community Planning and Infrastructure: 15% Increase (160.6050766),Services that attract and retain business and facilitate development: Keep the Same (6.46),Community Support services : 15% Increase (134.6512432),"Parks, Trails, and Beautification: 15% Increase (110.8163727)",Recreation and Community Services: 5% Increase (180.5907037), Public Transit Services: 15% Increase (97.72989271),Roads and Sidewalks: 5% Increase (117.8297362),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: Keep the Same (47.99),Fire Protection Services: 5% Increase (400.2051272), 10% Decrease (551.3902292),29,70,100,65,,100,60,36,62,27,31,25
1,782e3498-ea35-48ef-9e87-e1405db76c4d,,Guest,"Oct 28, 2022  8:01pm",Prince George (CA),294000,,,,,,From one of the City’s social media channels,,,,,,,Selected,6-10 years,,Selected,,,,,,,,,,"Sidewalks, Energy – heat and electricity, Nature parks and trails",,,,Selected,,,Selected,Selected,,,,,,,3,3,6,6,7,7,8,3,7,6,7,9,,,,,,,"Downtown issues. 

Sidewalks downtown. 

Police that want to help the current issues in our city",Corporate Services: Keep the Same (396.22),Community Planning and Infrastructure: Keep the Same (139.66),Services that attract and retain business and facilitate development: 5% Increase (7),Community Support services : Keep the Same (117.09),Keep the same (96.36),Recreation and Community Services: 5% Decrease (163.3915891), Public Transit Services: Keep the Same (84.98),Roads and Sidewalks: 15% Increase (129.0516159),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: Keep the Same (47.99),Fire Protection Services: 15% Increase (438.3199012),Police Services: 15% Increase (704.5541818),64,68,,81,100,84,60,100,100,37,39,
1,31e67767-44b7-4d43-bc4e-ad7865b168f2,,Guest,"Oct 28, 2022  8:02pm",Prince George (CA),250000,,,,,,From a friend,Selected,,,,,,,More than 10 years,Selected,,,,,,,,,,,"Pools, Arenas, Outdoor recreation facilities such as basketball courts, tennis courts, and ball diamonds, Performing Arts",Selected,Selected,,,,,,,Selected,Selected,,,Submit,Selected,6,3,,3,,7,7,0,2,3,,6,,,,,,,,Corporate Services: Keep the Same (396.22),Community Planning and Infrastructure: 15% Increase (160.6050766),Services that attract and retain business and facilitate development: 10% Increase (8),Community Support services : 15% Increase (134.6512432),"Parks, Trails, and Beautification: 15% Increase (110.8163727)",Recreation and Community Services: 15% Increase (197.7898183), Public Transit Services: 15% Increase (97.72989271),Roads and Sidewalks: 5% Increase (117.8297362),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: 15% Decrease (40.79341094),Fire Protection Services: Keep the Same (381.15),Police Services: 15% Decrease (520.7574387),60,83,99,60,58,99,99,2,65,3,99,2
1,f0733609-b5a6-4b64-8caf-d9e1d8411b73,,Guest,"Oct 28, 2022  8:10pm",Victoria (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,89d61edc-589e-42a3-8241-d227554b2ffb,,Guest,"Oct 28, 2022  8:13pm",Prince George (CA),453800,,,Yes,Selected,,From a friend,Selected,,,,,,,More than 10 years,Selected,,,,,,,,,,,"Roads, Stormwater drainage, Performing Arts",,,,,Selected,Selected,,,,Selected,,,Submit,Selected,4,,3,6,,8,,2,6,6,6,,Yes,Selected,,,,,"Infrastructure and maintenance, city planning for climate change resilience and improved walkability, more funding to community support and community facilities to weather the post pandemic slump. I think you do enough for local business owners.",Corporate Services: 5% Decrease (376.4111022),Community Planning and Infrastructure: 10% Increase (153.6222472),Services that attract and retain business and facilitate development: 5% Increase (7),Community Support services : 10% Increase (128.7968413),"Parks, Trails, and Beautification: 5% Increase (101.1801663)",Recreation and Community Services: Keep the Same (171.99), Public Transit Services: Keep the Same (84.98),Roads and Sidewalks: 5% Increase (117.8297362),Snow and Ice Control: 5% Increase (208.9743284),Bylaw Enforcement Services: 5% Decrease (45.59263576),Fire Protection Services: Keep the Same (381.15),Police Services: 15% Decrease (520.7574387),38,84,100,63,68,79,81,23,,11,58,29
1,f95f7e3a-a52c-453b-bd0f-7417afc99417,,Guest,"Oct 28, 2022  8:42pm",Burnaby (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Police Services: Keep the Same (612.66),,,,,,,,,,,,
1,104a5032-0984-45d5-b906-e82ee3daff13,,Guest,"Oct 28, 2022  8:57pm",Prince George (CA),427000,,,Yes,Selected,,From one of the City’s social media channels,,,,,,,Selected,More than 10 years,Selected,,,,,Yes,Selected,,Yes,Selected,,"Sidewalks, Roads, Nature parks and trails, Outdoor recreation facilities such as basketball courts, tennis courts, and ball diamonds",,,,Selected,Selected,,,Selected,Selected,,10,,Submit,Selected,4,5,4,7,,8,6,1,4,6,3,3,Yes,Selected,,,,,"Aging infrastructure, bike lanes and alternative active and public transit.",Corporate Services: Keep the Same (396.22),Community Planning and Infrastructure: 10% Increase (153.6222472),Services that attract and retain business and facilitate development: 5% Increase (7),Community Support services : Keep the Same (117.09),"Parks, Trails, and Beautification: 5% Increase (101.1801663)",Recreation and Community Services: 5% Increase (180.5907037), Public Transit Services: 5% Increase (89.23164117),Roads and Sidewalks: 5% Increase (117.8297362),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: Keep the Same (47.99),Fire Protection Services: Keep the Same (381.15),Police Services: 15% Decrease (520.7574387),57,67,58,65,72,73,73,25,53,9,61,30
1,ce276eee-672a-4dc1-8034-a0c5c7516de9,,Guest,"Oct 28, 2022  9:11pm",Prince George (CA),,,,,,,From one of the City’s social media channels,,,,,,,Selected,3-5 years,,,Selected,,,,,,,,,,,,,,,,,,,,,,Submit,Selected,,,,,,,,,,,,,,,,,,,,Corporate Services: 15% Decrease (336.7888809),Community Planning and Infrastructure: 15% Decrease (118.7081001),Services that attract and retain business and facilitate development: 5% Decrease (5),Community Support services : 5% Decrease (111.2336357),"Parks, Trails, and Beautification: 10% Decrease (86.72585687)",Recreation and Community Services: Keep the Same (171.99), Public Transit Services: 15% Decrease (72.23513809),Roads and Sidewalks: 5% Increase (117.8297362),Snow and Ice Control: 10% Decrease (179.1208529),Bylaw Enforcement Services: 10% Decrease (43.19302335),Fire Protection Services: Keep the Same (381.15),Police Services: 10% Increase (673.9213912),1,1,1,56,55,60,58,61,62,39,1,1
1,edcb1636-ba26-44cc-bf17-3f2c7f7feff9,,Guest,"Oct 28, 2022 10:05pm",Prince George (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,fed5c780-c08e-417d-b492-2ec3ba561e2d,,Guest,"Oct 29, 2022 12:34am",Prince George (CA),,,,Yes,Selected,,From one of the City’s social media channels,,,,,,,Selected,More than 10 years,Selected,,,,,Yes,Selected,,Yes,Selected,,"Pools, Arenas, Playgrounds, Sidewalks, Roads, Stormwater drainage, Energy – heat and electricity, Nature parks and trails, Outdoor recreation facilities such as basketball courts, tennis courts, and ball diamonds, Performing Arts",Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,7,,Submit,Selected,2,6,2,,4,4,2,2,1,2,3,2,Yes,Selected,,Yes,Selected,,Growth and facilities and beautification,Corporate Services: 5% Decrease (376.4111022),Community Planning and Infrastructure: 5% Increase (146.6394178),Services that attract and retain business and facilitate development: Keep the Same (6.46),Community Support services : 5% Increase (122.9424394),"Parks, Trails, and Beautification: 15% Increase (110.8163727)",Recreation and Community Services: Keep the Same (171.99), Public Transit Services: 5% Increase (89.23164117),Roads and Sidewalks: 5% Increase (117.8297362),Snow and Ice Control: 5% Increase (208.9743284),Bylaw Enforcement Services: Keep the Same (47.99),Fire Protection Services: 5% Increase (400.2051272),Police Services: 15% Increase (704.5541818),74,80,60,80,77,100,71,92,77,,,
1,b690c626-1449-41aa-adf1-46a412e3296d,,Guest,"Oct 29, 2022 12:50am",Surrey (CA),,,,Yes,Selected,,From a friend,Selected,,,,,,,More than 10 years,Selected,,,,,No,,Selected,Yes,Selected,,"Roads, Stormwater drainage, Energy – heat and electricity",,,,,Selected,Selected,Selected,,,,10,,Submit,Selected,7,3,,3,,,7,3,7,7,,7,Yes,Selected,,Yes,Selected,,Public safety.,Corporate Services: 5% Decrease (376.4111022),Community Planning and Infrastructure: Keep the Same (139.66),Services that attract and retain business and facilitate development: Keep the Same (6.46),Community Support services : Keep the Same (117.09),Keep the same (96.36),Recreation and Community Services: Keep the Same (171.99), Public Transit Services: Keep the Same (84.98),Roads and Sidewalks: 5% Decrease (106.6078566),Snow and Ice Control: 5% Decrease (189.0720114),Bylaw Enforcement Services: 5% Decrease (45.59263576),Fire Protection Services: 15% Decrease (323.9755792),Police Services: 15% Increase (704.5541818),,,,62,63,77,78,100,,31,1,21
1,1a253e1a-ff47-4ac4-9130-53e9f519f9fc,,Guest,"Oct 29, 2022 12:52am",Powell River (CA),390500,,,Yes,Selected,,From one of the City’s social media channels,,,,,,,Selected,6-10 years,,Selected,,,,Yes,Selected,,Yes,Selected,,"Pools, Playgrounds, Sidewalks, Roads, Stormwater drainage, Nature parks and trails",Selected,,Selected,Selected,Selected,Selected,,Selected,,,7,,Submit,Selected,6,,5,4,,,8,,,,6,6,Yes,Selected,,Yes,Selected,,Only doing what is necessary this year to keep city going and try delay one year to pay some of the over costs down,Corporate Services: 5% Decrease (376.4111022),Community Planning and Infrastructure: Keep the Same (139.66),Services that attract and retain business and facilitate development: Keep the Same (6.46),Community Support services : Keep the Same (117.09),Keep the same (96.36),Recreation and Community Services: 5% Increase (180.5907037), Public Transit Services: Keep the Same (84.98),Roads and Sidewalks: Keep the Same (112.22),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: Keep the Same (47.99),Fire Protection Services: Keep the Same (381.15),Police Services: 5% Increase (643.2886007),38,61,21,,63,67,65,60,61,52,11,33
1,0ecb0381-44df-458c-872a-34b93940115d,,Guest,"Oct 25, 2022  1:33am",Prince George (CA),307000,,,Yes,Selected,,From the news media,,Selected,,,,,,More than 10 years,Selected,,,,,No,,Selected,Yes,Selected,,"Roads, Stormwater drainage, Energy – heat and electricity, Performing Arts",,,,,Selected,Selected,Selected,,,Selected,,,,,,2,1,2,,,3,3,4,1,1,,Yes,Selected,,Yes,Selected,,"Inflation, recession looming & homelessness",Corporate Services: Keep the Same (396.22),Community Planning and Infrastructure: 15% Increase (160.6050766),Services that attract and retain business and facilitate development: 5% Increase (7),Community Support services : 15% Decrease (99.52483193),"Parks, Trails, and Beautification: 15% Decrease (81.90775371)",Recreation and Community Services: 15% Decrease (146.1924744), Public Transit Services: 10% Decrease (76.48426386),Roads and Sidewalks: Keep the Same (112.22),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: 5% Decrease (45.59263576),Fire Protection Services: 5% Decrease (362.0903532),Police Services: 5% Increase (643.2886007),60,99,19,92,,2,10,96,,29,2,50
1,38598d4b-4305-4f1c-a47f-0f22d92f0e29,,Guest,"Oct 29, 2022  1:59am",Prince George (CA),,,,,,,I received an email from the City inviting me to participate,,,Selected,,,,,More than 10 years,Selected,,,,,,,,,,,"Playgrounds, Sidewalks, Roads, Stormwater drainage, Performing Arts",,,Selected,Selected,Selected,Selected,,,,Selected,,,Submit,Selected,,4,3,,3,5,6,4,4,4,4,6,,,,,,,We cannot afford to fund items such as a mega park when the infrastructure is in need of upgrading. Needs assessment!,Corporate Services: 10% Decrease (356.5999916),Community Planning and Infrastructure: 10% Increase (153.6222472),Services that attract and retain business and facilitate development: 5% Increase (7),Community Support services : 15% Increase (134.6512432),"Parks, Trails, and Beautification: 15% Decrease (81.90775371)",Recreation and Community Services: 10% Decrease (154.7920317), Public Transit Services: 5% Decrease (80.73338963),Roads and Sidewalks: Keep the Same (112.22),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: 5% Increase (50.39186057),Fire Protection Services: Keep the Same (381.15),Police Services: 10% Increase (673.9213912),63,69,67,63,57,34,77,65,56,,33,35
1,bb0ee14d-1fa6-430b-807a-81a4aca22a0c,,Guest,"Oct 29, 2022  2:24am",Prince George (CA),381000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,Corporate Services: Keep the Same (396.22),Community Planning and Infrastructure: 5% Increase (146.6394178),Services that attract and retain business and facilitate development: Keep the Same (6.46),Community Support services : 5% Increase (122.9424394),"Parks, Trails, and Beautification: 5% Increase (101.1801663)",Recreation and Community Services: 5% Increase (180.5907037), Public Transit Services: Keep the Same (84.98),Roads and Sidewalks: Keep the Same (112.22),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: Keep the Same (47.99),Fire Protection Services: 10% Decrease (343.0329662),Police Services: 15% Decrease (520.7574387),,43,,67,52,59,62,67,61,48,42,
1,1b989a79-a950-43f8-8d45-2cdf5eae4000,,Guest,"Oct 29, 2022  2:51am",Victoria (CA),,,,Yes,Selected,,From a social media post by a friend/business/organization I follow,,,,,Selected,,,More than 10 years,Selected,,,,,Yes,Selected,,Yes,Selected,,"Pools, Arenas, Playgrounds, Nature parks and trails, Outdoor recreation facilities such as basketball courts, tennis courts, and ball diamonds",Selected,Selected,Selected,,,,,Selected,Selected,,8,,Submit,Selected,4,,,,,,4,4,,4,4,,Yes,Selected,,Yes,Selected,,,Corporate Services: Keep the Same (396.22),Community Planning and Infrastructure: 5% Increase (146.6394178),,Community Support services : 5% Increase (122.9424394),"Parks, Trails, and Beautification: 5% Increase (101.1801663)",Recreation and Community Services: 5% Increase (180.5907037), Public Transit Services: Keep the Same (84.98),Roads and Sidewalks: 5% Increase (117.8297362),Snow and Ice Control: Keep the Same (199.02),Bylaw Enforcement Services: Keep the Same (47.99),Fire Protection Services: Keep the Same (381.15),Police Services: 5% Increase (643.2886007),59,,,,14,60,60,68,,,,
1,f72d7841-3d51-4613-ad07-1de7a45dc7c5,,Guest,"Oct 29, 2022  2:51am",Prince George (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,f10866dc-ff58-4ff5-9001-beb8ee4f97e7,,Guest,"Oct 29, 2022  3:07am",Prince George (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,cbbcbf73-88b2-434f-a1a9-fb55d1897817,,Guest,"Oct 29, 2022  3:08am",(CA),,,,,,,From a friend,Selected,,,,,,,3-5 years,,,Selected,,,,,,,,,"Roads, Energy – heat and electricity, Nature parks and trails",,,,,Selected,,Selected,Selected,,,,,Submit,Selected,6,1,,,,9,,10,,,,6,,,,,,,,Corporate Services: 10% Decrease (356.5999916),Community Planning and Infrastructure: 5% Decrease (132.6737589),Services that attract and retain business and facilitate development: 5% Decrease (5),Community Support services : 5% Increase (122.9424394),Keep the same (96.36),Recreation and Community Services: Keep the Same (171.99), Public Transit Services: Keep the Same (84.98),Roads and Sidewalks: Keep the Same (112.22),Snow and Ice Control: 5% Increase (208.9743284),Bylaw Enforcement Services: Keep the Same (47.99),Fire Protection Services: 15% Decrease (323.9755792),Police Services: 10% Increase (673.9213912),1,1,1,100,76,77,75,100,12,,1,1
